Id,SalePrice
1619,104995.4366
1620,258785.3107
1621,127930.9854
1622,159466.4158
1623,243958.6862
1624,203166.0897
1625,112015.2296
1626,191095.3469
1627,174975.335
1628,233786.6207
1629,177407.175
1630,346963.4042
1631,197398.8345
1632,234073.6715
1633,144579.5041
1634,177686.5002
1635,152756.211
1636,156139.6429
1637,201557.1536
1638,223871.3132
1639,225048.2233
1640,298387.9888
1641,230205.6223
1642,201823.5004
1643,203610.2967
1644,193160.88
1645,217885.1692
1646,145538.3228
1647,156569.4261
1648,154707.032
1649,136083.0914
1650,109436.5301
1651,109436.5301
1652,95854.1593
1653,95854.1593
1654,161364.8245
1655,136799.3968
1656,157038.1744
1657,161364.8245
1658,157038.1744
1659,105425.2198
1660,146111.3671
1661,322229.0571
1662,288998.2974
1663,275046.341
1664,368739.0887
1665,234360.1937
1666,240950.2035
1667,284022.2675
1668,235363.0213
1669,204991.6719
1670,244674.9916
1671,237798.4596
1672,336935.1284
1673,249309.9338
1674,215736.253
1675,180207.5047
1676,172757.9284
1677,180207.5047
1678,342665.5717
1679,300833.3358
1680,255562.8338
1681,194247.0907
1682,230921.9277
1683,186940.7755
1684,149175.3917
1685,152993.77
1686,160437.4753
1687,143495.3271
1688,171997.8231
1689,167707.1876
1690,156689.0328
1691,138044.209
1692,203041.6183
1693,143495.3271
1694,159527.6197
1695,149908.2441
1696,249456.7635
1697,149908.2441
1698,295007.3283
1699,281206.5675
1700,221051.4562
1701,242453.5175
1702,228629.7504
1703,223185.8293
1704,229489.3169
1705,190808.8247
1706,342379.0496
1707,191381.8691
1708,186510.9923
1709,204848.4108
1710,193101.002
1711,187958.854
1712,248686.3019
1713,223758.8736
1714,208143.4157
1715,170401.8057
1716,160150.9532
1717,149119.8498
1718,151555.2882
1719,186989.1503
1720,202269.7113
1721,145251.8006
1722,145251.8006
1723,145251.8006
1724,193387.5242
1725,214807.757
1726,177965.8552
1727,176482.7165
1728,157618.4455
1729,142762.4747
1730,198441.3945
1731,126054.8156
1732,109436.5301
1733,109436.5301
1734,131785.2589
1735,116313.0621
1736,116313.0621
1737,274186.7745
1738,188791.0482
1739,315304.3892
1740,232927.5829
1741,165594.8743
1742,155464.4854
1743,147921.319
1744,228343.2282
1745,234933.238
1746,281013.7848
1747,233364.6825
1748,279111.1296
1749,177055.7609
1750,159864.431
1751,253262.1634
1752,109436.5301
1753,210292.3319
1754,225447.1851
1755,174763.5835
1756,113734.3626
1757,109436.5301
1758,180780.549
1759,233214.105
1760,173760.756
1761,170752.2732
1762,210823.819
1763,211438.4205
1764,123189.594
1765,227913.445
1766,193817.3075
1767,210149.0708
1768,149549.6331
1769,176052.9333
1770,127200.9043
1771,157858.7759
1772,183645.7706
1773,157572.2537
1774,252984.1343
1775,137802.2244
1776,144965.2785
1777,99264.99329
1778,133361.1308
1779,159004.8645
1780,159470.7519
1781,157572.2537
1782,99121.7322
1783,137495.6463
1784,114571.6603
1785,140094.4017
1786,260316.5257
1787,180717.3113
1788,71472.34336
1789,106857.8306
1790,89523.23971
1791,269877.6179
1792,183359.2485
1793,134650.4806
1794,121900.2443
1795,143962.4509
1796,149263.1109
1797,125190.265
1798,134793.7416
1799,90526.06728
1800,155136.8153
1801,156020.9529
1802,173150.3412
1803,194054.2781
1804,120467.6334
1805,135366.786
1806,151064.3906
1807,203980.3512
1808,142049.7379
1809,152055.0073
1810,166140.6657
1811,192199.0512
1812,152962.7993
1813,141239.1345
1814,109006.7469
1815,73334.73743
1816,99121.7322
1817,160068.9856
1818,216410.9415
1819,131546.3441
1820,102559.9982
1821,170691.8666
1822,157682.5103
1823,99838.03761
1824,190808.8247
1825,182184.4616
1826,129451.3751
1827,128203.7319
1828,175893.9225
1829,139234.8352
1830,194368.1427
1831,222553.8535
1832,226130.3965
1833,213614.0909
1834,147621.1107
1835,197843.8687
1836,195728.7244
1837,113447.8404
1838,146473.5767
1839,86514.75698
1840,157572.2537
1841,150695.7217
1842,118652.8168
1843,136369.6135
1844,133790.9141
1845,185940.9581
1846,148690.0666
1847,282352.6562
1848,80211.26937
1849,183789.0317
1850,139378.0963
1851,174215.8479
1852,141670.2736
1853,135939.8303
1854,137658.9633
1855,177342.283
1856,205317.1889
1857,229401.5977
1858,235875.0408
1859,205564.7162
1860,161726.8251
1861,202412.9724
1862,284692.5901
1863,284692.5901
1864,284692.5901
1865,226337.5731
1866,232068.0164
1867,195966.2237
1868,248972.824
1869,170465.7511
1870,165308.3521
1871,200264.0561
1872,144923.6317
1873,187197.1839
1874,127487.4265
1875,195249.9183
1876,187264.1394
1877,192527.9577
1878,199404.4897
1879,115596.7566
1880,116599.5842
1881,216452.5584
1882,229447.7298
1883,177992.4899
1884,196226.9682
1885,202412.9724
1886,247540.2132
1887,188659.9085
1888,215163.2087
1889,136865.0263
1890,150265.9385
1891,139234.8352
1892,111155.6631
1893,181640.1155
1894,226051.0509
1895,209146.2432
1896,144123.0563
1897,140320.5172
1898,126751.7729
1899,162156.6083
1900,124436.5593
1901,165139.2835
1902,168030.3127
1903,264175.9625
1904,144965.2785
1905,209289.5043
1906,170599.014
1907,258714.5776
1908,101557.9679
1909,120369.8266
1910,120369.8266
1911,220073.0803
1912,324471.4143
1913,219478.5049
1914,67604.29415
1915,221753.2185
1916,101700.4317
1917,216976.0811
1918,118318.7172
1919,170035.9678
1920,214160.3811
1921,277338.5183
1922,220750.3909
1923,252766.1324
1924,197542.0956
1925,215865.9772
1926,269029.3755
1927,130066.1259
1928,186797.5144
1929,99694.77653
1930,141956.7957
1931,112158.4907
1932,128988.5277
1933,166959.9412
1934,173473.6156
1935,147342.5231
1936,173473.6156
1937,175457.6799
1938,183932.2928
1939,226624.0952
1940,169033.1403
1941,176204.2185
1942,177371.9278
1943,177199.0219
1944,261345.3101
1945,255562.8338
1946,196825.7902
1947,230635.4055
1948,198831.4453
1949,227483.6617
1950,166167.9186
1951,281349.8286
1952,240950.2035
1953,159148.1256
1954,230998.3527
1955,136640.386
1956,304605.8506
1957,192527.9577
1958,252539.3987
1959,186909.954
1960,119751.328
1961,109436.5301
1962,95854.1593
1963,95854.1593
1964,130580.2389
1965,157038.1744
1966,136799.3968
1967,212297.987
1968,338654.2614
1969,265018.0652
1970,323743.7251
1971,313663.6552
1972,262827.5321
1973,214208.7857
1974,247802.4329
1975,339513.8279
1976,211295.1595
1977,294949.7228
1978,316177.5224
1979,252984.1343
1980,181496.8544
1981,243528.9029
1982,177915.3273
1983,177915.3273
1984,165233.6113
1985,194103.8296
1986,211438.4205
1987,164162.2635
1988,159237.4991
1989,177585.7429
1990,199658.067
1991,180207.5047
1992,201979.0023
1993,144458.5714
1994,238754.6861
1995,174015.719
1996,237725.9018
1997,257260.4655
1998,273040.6858
1999,224400.468
2000,266565.3284
2001,232981.7391
2002,211724.9427
2003,220073.7582
2004,197233.3942
2005,194820.135
2006,182213.1598
2007,223472.3514
2008,160150.9532
2009,175323.7987
2010,172639.2683
2011,153990.7266
2012,152128.3326
2013,163231.5546
2014,177179.7036
2015,171965.4368
2016,173282.8666
2017,179216.3295
2018,126627.86
2019,109436.5301
2020,113161.3182
2021,109436.5301
2022,190522.3026
2023,181126.9193
2024,288366.9398
2025,325411.0341
2026,164019.0024
2027,120425.249
2028,142421.2378
2029,158536.3252
2030,220320.6076
2031,173330.9727
2032,188946.4307
2033,208716.46
2034,142221.1089
2035,185180.0256
2036,174238.1465
2037,175946.4841
2038,271276.3374
2039,163159.4359
2040,324148.3787
2041,225048.2233
2042,192003.9959
2043,190092.5193
2044,234933.238
2045,217741.9082
2046,218458.2136
2047,150073.8337
2048,118175.4561
2049,233214.105
2050,173827.8309
2051,130925.6924
2052,145251.8006
2053,145824.845
2054,87407.50705
2055,199977.534
2056,177199.0219
2057,134077.4362
2058,215732.0662
2059,154133.9877
2060,191954.9134
2061,210578.8541
2062,143819.1898
2063,112015.2296
2064,150695.7217
2065,121756.9832
2066,242096.2921
2067,238371.504
2068,246967.1689
2069,110152.8355
2070,126190.9395
2071,81930.40236
2072,180113.9443
2073,135223.5249
2074,173617.4949
2075,140524.1849
2076,111155.6631
2077,165594.8743
2078,132788.0865
2079,143745.8347
2080,126627.86
2081,142496.0681
2082,243528.9029
2083,178239.3692
2084,103849.3479
2085,145681.5839
2086,147973.7612
2087,151976.4889
2088,138394.0882
2089,81930.40236
2090,149175.3917
2091,166592.7774
2092,188166.8578
2093,186642.132
2094,132788.0865
2095,157206.6248
2096,114450.668
2097,115863.9008
2098,163569.871
2099,43966.21561
2100,213157.5535
2101,169401.1312
2102,148811.1186
2103,112286.6799
2104,262082.4389
2105,165666.9632
2106,118766.5525
2107,269915.7558
2108,126627.86
2109,142243.3179
2110,149406.372
2111,195334.2181
2112,197871.1812
2113,135602.2516
2114,136166.6834
2115,184453.6027
2116,121613.7221
2117,158516.1499
2118,148940.6637
2119,130782.4313
2120,119559.931
2121,114020.8847
2122,116704.7671
2123,101413.9095
2124,226169.9498
2125,216289.2414
2126,197691.1978
2127,223950.4796
2128,167627.2835
2129,95683.46623
2130,158159.8113
2131,224587.5887
2132,146546.2539
2133,134650.4806
2134,134993.2225
2135,94394.1165
2136,145017.192
2137,136656.1357
2138,139664.6184
2139,142673.1012
2140,127773.9486
2141,133790.9141
2142,139378.0963
2143,146970.9336
2144,148976.5888
2145,123189.594
2146,155853.1207
2147,232211.2774
2148,148972.3422
2149,115166.9734
2150,203988.8443
2151,111634.4692
2152,203129.2778
2153,201839.928
2154,109436.5301
2155,127338.5033
2156,282245.6485
2157,218601.4747
2158,232792.4056
2159,231976.6987
2160,134849.2835
2161,217025.6027
2162,311721.178
2163,238658.0261
2164,202126.4502
2165,221036.913
2166,127487.4265
2167,188803.1696
2168,183715.7363
2169,168463.106
2170,191412.9592
2171,153847.4656
2172,139807.8795
2173,208859.7211
2174,241321.0851
2175,228617.5992
2176,241523.2478
2177,244857.3072
2178,184013.0538
2179,107144.3528
2180,248972.824
2181,192671.2188
2182,209719.2876
2183,180637.2879
2184,142100.0568
2185,133647.653
2186,147114.1947
2187,145681.5839
2188,141733.0124
2189,532916.2887
2190,150695.7217
2191,150695.7217
2192,97975.64355
2193,107538.211
2194,135669.1772
2195,118891.7615
2196,158145.298
2197,149516.5689
2198,189662.7361
2199,201285.0253
2200,134319.4209
2201,130336.8984
2202,158064.7758
2203,166767.717
2204,221632.3754
2205,155134.7219
2206,141956.7957
2207,198885.5717
2208,236863.4446
2209,257568.489
2210,101557.9679
2211,117315.8896
2212,121382.6821
2213,131569.3504
2214,187981.1227
2215,116313.0621
2216,215957.3844
2217,90669.32836
2218,147452.6304
2219,112537.2174
2220,82690.68677
2221,221753.2185
2222,221466.6963
2223,276765.474
2224,190054.5009
2225,195894.3736
2226,227626.9228
2227,200693.8394
2228,205851.2383
2229,187419.6413
2230,147045.9132
2231,166075.8932
2232,199834.2729
2233,165594.8743
2234,191954.9134
2235,225621.2677
2236,233214.105
2237,267023.7204
2238,178201.8495
2239,142100.0568
2240,155996.3818
2241,157572.2537
2242,134650.4806
2243,162917.6303
2244,98597.71071
2245,98597.71071
2246,151841.8104
2247,108296.2826
2248,102559.9982
2249,106714.5696
2250,113018.0572
2251,206214.8932
2252,213014.2924
2253,144927.9379
2254,180671.2389
2255,183722.1956
2256,154775.5523
2257,231930.7158
2258,155709.8596
2259,175574.3063
2260,147257.4558
2261,154563.771
2262,174906.8446
2263,264432.9891
2264,320603.3651
2265,189662.7361
2266,216595.8195
2267,305704.2125
2268,278198.0848
2269,169606.1846
2270,150860.6931
2271,224045.3958
2272,209837.4787
2273,154277.2488
2274,179491.1992
2275,160437.4753
2276,175336.6279
2277,205464.0484
2278,189376.2139
2279,116599.5842
2280,116599.5842
2281,177199.0219
2282,177199.0219
2283,106996.1374
2284,126347.1789
2285,136799.3968
2286,127200.9043
2287,245821.0802
2288,228343.2282
2289,289658.9714
2290,322017.3653
2291,264174.547
2292,278771.1291
2293,351261.2366
2294,316632.5249
2295,313726.8331
2296,258667.1494
2297,215804.0954
2298,243815.4251
2299,332492.0609
2300,255023.8002
2301,188963.1269
2302,216882.3417
2303,232211.2774
2304,214727.0258
2305,172184.8841
2306,172184.8841
2307,180780.549
2308,208286.6767
2309,211581.6816
2310,175336.6279
2311,186940.7755
2312,154905.835
2313,158159.8113
2314,141908.6896
2315,152967.1354
2316,170909.3697
2317,175623.15
2318,154566.0435
2319,149175.3917
2320,165881.3964
2321,213300.8146
2322,167027.4851
2323,145968.106
2324,143495.3271
2325,204132.1054
2326,145741.432
2327,196566.7895
2328,201442.7102
2329,181336.4281
2330,178894.5005
2331,303322.1629
2332,339506.8399
2333,283060.4984
2334,248275.4277
2335,233202.7511
2336,274775.8372
2337,181783.3766
2338,206567.5438
2339,205421.4551
2340,267310.2426
2341,204561.8886
2342,205994.4994
2343,201410.1448
2344,207283.9984
2345,215137.3713
2346,177342.283
2347,176912.4998
2348,186909.954
2349,159727.7785
2350,197721.4907
2351,212584.5092
2352,227053.8785
2353,256089.2771
2354,143246.1455
2355,149406.372
2356,142386.579
2357,198544.9232
2358,190673.6176
2359,127651.6602
2360,113734.3626
2361,134650.4806
2362,267966.2607
2363,134220.6973
2364,136799.3968
2365,183072.7263
2366,150552.4607
2367,209862.5486
2368,179347.9382
2369,207713.6324
2370,154631.5536
2371,161231.6511
2372,180207.5047
2373,218631.8571
2374,253338.4989
2375,199691.0118
2376,324041.6311
2377,343381.8771
2378,150695.7217
2379,268654.4563
2380,140667.446
2381,171182.0565
2382,216309.2973
2383,214017.12
2384,222004.6129
2385,142243.3179
2386,136369.6135
2387,144248.9731
2388,161010.5197
2389,139521.3573
2390,155709.8596
2391,123762.6383
2392,113734.3626
2393,157572.2537
2394,134937.0027
2395,213200.9442
2396,182499.682
2397,222326.2628
2398,115740.0177
2399,81070.83586
2400,67528.01842
2401,101413.9095
2402,150409.1996
2403,209146.2432
2404,169033.1403
2405,165308.3521
2406,119751.328
2407,130066.1259
2408,136512.8746
2409,149549.6331
2410,232211.2774
2411,117745.6729
2412,187800.342
2413,159864.431
2414,150982.2439
2415,209146.2432
2416,121470.461
2417,134650.4806
2418,118175.4561
2419,175325.1844
2420,118175.4561
2421,221609.9574
2422,118032.195
2423,173174.115
2424,201515.3277
2425,317683.6974
2426,142182.9113
2427,156944.614
2428,184045.4103
2429,112874.7961
2430,122043.5053
2431,163016.1748
2432,134650.4806
2433,153274.4212
2434,163589.2191
2435,182929.4652
2436,118175.4561
2437,109436.5301
2438,119751.328
2439,123189.594
2440,144703.2976
2441,132071.7811
2442,124192.4216
2443,139234.8352
2444,123263.0984
2445,125593.4136
2446,203495.0858
2447,186087.8176
2448,175821.953
2449,124019.0169
2450,181239.9472
2451,138664.7711
2452,266518.5184
2453,124335.6826
2454,183645.7706
2455,128600.4211
2456,158734.9789
2457,134369.7995
2458,123523.7235
2459,112301.7518
2460,153586.2223
2461,148861.4674
2462,164441.6484
2463,145773.7884
2464,237936.856
2465,144153.3193
2466,152149.9831
2467,136597.2043
2468,138845.4026
2469,144409.5486
2470,264956.273
2471,204878.7932
2472,233456.1494
2473,144515.4094
2474,159996.9862
2475,248210.5955
2476,138116.1785
2477,128776.7762
2478,193674.0464
2479,129636.3427
2480,131785.2589
2481,134650.4806
2482,110009.5744
2483,114164.1458
2484,120754.1556
2485,116313.0621
2486,182642.9431
2487,298575.8769
2488,140981.4002
2489,171755.1008
2490,154133.9877
2491,128633.5151
2492,203702.3221
2493,175479.8889
2494,219174.519
2495,163589.2191
2496,332637.296
2497,179101.8264
2498,109436.5301
2499,120754.1556
2500,134363.9584
2501,177915.3273
2502,172920.6869
2503,157501.7594
2504,202289.9762
2505,208648.2084
2506,222183.0017
2507,292237.6708
2508,222183.0017
2509,207140.5881
2510,200550.5783
2511,167600.5294
2512,186101.5038
2513,196594.8397
2514,235363.0213
2515,132071.7811
2516,132058.9221
2517,127487.4265
2518,142816.3622
2519,199195.1301
2520,181075.1251
2521,175454.819
2522,196487.5634
2523,113734.3626
2524,132501.5643
2525,130209.387
2526,134650.4806
2527,115596.7566
2528,111585.4463
2529,109436.5301
2530,111012.402
2531,225334.7455
2532,204242.3918
2533,179556.121
2534,213730.5979
2535,278856.934
2536,222743.9246
2537,177772.0663
2538,151421.4966
2539,156139.6429
2540,176196.1944
2541,152641.7377
2542,158159.8113
2543,119751.328
2544,141527.0125
2545,151344.4236
2546,154563.771
2547,135223.5249
2548,235415.0244
2549,145642.0902
2550,715574.1684
2551,139234.8352
2552,123189.594
2553,150695.7217
2554,156855.9483
2555,101840.8319
2556,95683.46623
2557,109436.5301
2558,276754.1499
2559,189376.2139
2560,138241.4472
2561,110084.5242
2562,155163.5395
2563,146981.8484
2564,179094.6593
2565,161297.0418
2566,204578.5252
2567,142940.2751
2568,209146.2432
2569,198831.4453
2570,103420.362
2571,226337.5731
2572,131785.2589
2573,228629.7504
2574,376188.6649
2575,129074.8911
2576,173848.6841
2577,192686.4697
2578,102559.9982
2579,94022.6763
2580,211642.2972
2581,139378.0963
2582,129063.2984
2583,218458.2136
2584,171755.1008
2585,185078.3814
2586,187513.8198
2587,197398.8345
2588,117172.6285
2589,132644.8254
2590,200693.8394
2591,312150.9612
2592,227626.9228
2593,209719.2876
2594,163302.697
2595,173617.4949
2596,261006.7549
2597,199261.2286
2598,258844.3615
2599,246967.1689
2600,277051.9961
2601,119751.328
2602,108296.2826
2603,99170.75504
2604,108296.2826
2605,108296.2826
2606,130066.1259
2607,179920.9825
2608,225764.5288
2609,146480.0658
2610,99694.77653
2611,216022.7752
2612,154420.5099
2613,102559.9982
2614,112731.535
2615,170895.5343
2616,132358.3032
2617,243099.1197
2618,184791.8593
2619,250835.2181
2620,160050.9932
2621,169946.8331
2622,180964.9879
2623,220057.2709
2624,270853.6914
2625,332959.1847
2626,153131.1601
2627,158145.298
2628,300817.7054
2629,356034.4857
2630,255062.7055
2631,319676.2547
2632,299087.777
2633,231208.4499
2634,272181.1193
2635,143532.6676
2636,195231.3375
2637,140810.7071
2638,233662.0896
2639,206849.1415
2640,143675.9287
2641,110869.1409
2642,188946.4307
2643,106996.1374
2644,144063.3276
2645,100033.2122
2646,92681.5324
2647,106996.1374
2648,138805.0519
2649,184362.076
2650,136799.3968
2651,157038.1744
2652,303875.0618
2653,217455.386
2654,234933.238
2655,253270.6565
2656,234271.0888
2657,256367.0375
2658,243790.385
2659,245257.5949
2660,273072.4838
2661,242382.8143
2662,240663.6813
2663,229647.7692
2664,209862.5486
2665,227197.1396
2666,224331.9179
2667,149175.3917
2668,152723.0871
2669,175623.15
2670,243832.1811
2671,152723.0871
2672,181067.0711
2673,202126.4502
2674,207427.1102
2675,149263.1109
2676,168156.4085
2677,201734.9541
2678,241540.7115
2679,213208.0814
2680,241997.0996
2681,313255.4927
2682,291493.4943
2683,390057.1486
2684,269339.113
2685,310247.7177
2686,214522.6205
2687,224904.9623
2688,201123.6226
2689,168746.6181
2690,326473.5605
2691,178374.7554
2692,149263.1109
2693,186224.4701
2694,147687.239
2695,177977.3584
2696,166046.3678
2697,193356.7027
2698,178728.2331
2699,185937.9479
2700,160007.6921
2701,132415.9982
2702,127200.9043
2703,199829.2888
2704,159148.1256
2705,126627.86
2706,115883.2788
2707,118175.4561
2708,132358.3032
2709,116313.0621
2710,120467.6334
2711,334081.4995
2712,309658.1263
2713,149406.372
2714,117343.3515
2715,157183.6184
2716,106329.5029
2717,176337.4217
2718,210292.3319
2719,156569.4261
2720,176769.2387
2721,136226.3525
2722,184377.3269
2723,125481.7713
2724,114307.4069
2725,136226.3525
2726,149119.8498
2727,209862.5486
2728,198831.4453
2729,147378.5078
2730,164448.7856
2731,102559.9982
2732,135080.2638
2733,190952.0858
2734,218314.9525
2735,159864.431
2736,189628.2862
2737,119751.328
2738,212584.5092
2739,164162.2635
2740,130066.1259
2741,181067.0711
2742,177055.7609
2743,181926.6376
2744,146684.4115
2745,136083.0914
2746,130066.1259
2747,211295.1595
2748,149692.8942
2749,129636.3427
2750,136942.6579
2751,112301.7518
2752,277768.3015
2753,183932.2928
2754,286602.4422
2755,148109.885
2756,87804.10672
2757,88090.62888
2758,71966.95885
2759,163330.8964
2760,189569.2653
2761,149836.1553
2762,158575.0813
2763,239660.8537
2764,196539.268
2765,302434.4865
2766,165731.028
2767,134650.4806
2768,208573.1989
2769,150409.1996
2770,135366.786
2771,109436.5301
2772,132501.5643
2773,211841.7184
2774,197253.48
2775,191467.6142
2776,159046.6904
2777,154327.0092
2778,98413.42105
2779,211483.9046
2780,133504.3919
2781,106571.3085
2782,109436.5301
2783,141800.6757
2784,123189.594
2785,163572.0539
2786,56143.40758
2787,136605.7869
2788,105998.2641
2789,232721.8217
2790,125815.9008
2791,123189.594
2792,131785.2589
2793,197248.4959
2794,125258.6659
2795,139242.1217
2796,102559.9982
2797,287633.2901
2798,153622.9446
2799,135024.9309
2800,102989.7814
2801,126627.86
2802,168264.3329
2803,260863.4939
2804,220607.1298
2805,133504.3919
2806,111585.4463
2807,139378.0963
2808,138088.7465
2809,119464.8059
2810,137372.4411
2811,194533.6129
2812,134650.4806
2813,267453.5036
2814,264874.8042
2815,110582.6188
2816,247826.7354
2817,128920.0373
2818,101700.4317
2819,178435.2217
2820,179061.416
2821,128678.2019
2822,231865.8239
2823,398043.8143
2824,209146.2432
2825,198831.4453
2826,137085.919
2827,182671.8204
2828,275122.1179
2829,191954.9134
2830,219250.9141
2831,158718.3423
2832,250118.9127
2833,213444.0757
2834,191326.566
2835,216882.3417
2836,164031.3626
2837,184505.3371
2838,143246.1455
2839,156821.4984
2840,189805.9972
2841,180935.4625
2842,189257.5538
2843,141043.3417
2844,169319.6624
2845,109436.5301
2846,183355.0616
2847,180432.9721
2848,180207.5047
2849,194941.9545
2850,233250.2689
2851,218279.8247
2852,209640.9483
2853,206767.1142
2854,107144.3528
2855,184791.8593
2856,179649.7112
2857,165251.6037
2858,177055.7609
2859,149529.5772
2860,130639.1703
2861,154133.9877
2862,175806.1436
2863,116599.5842
2864,245966.6735
2865,139234.8352
2866,184739.4171
2867,100434.8856
2868,146881.7392
2869,189100.5767
2870,197971.8788
2871,160369.8718
2872,57002.97408
2873,154533.5677
2874,177334.438
2875,145187.0878
2876,151975.1032
2877,155239.8749
2878,169390.3358
2879,166252.2184
2880,141452.212
2881,169947.511
2882,194986.5219
2883,191058.7141
2884,175923.4479
2885,200519.7269
2886,253105.9538
2887,125481.7713
2888,143498.8957
2889,81930.40236
2890,77489.30881
2891,178777.8741
2892,90096.28403
2893,164849.1032
2894,97463.12523
2895,240377.1591
2896,221466.6963
2897,218458.2136
2898,224045.3958
2899,199261.2286
2900,159004.8645
2901,222039.7406
2902,186654.2533
2903,266450.6761
2904,248972.824
2905,214876.6865
2906,181640.1155
2907,129876.1742
2908,110869.1409
2909,222326.2628
2910,75913.43691
2911,108296.2826
2912,180494.0268
2913,108296.2826
2914,108296.2826
2915,108296.2826
2916,108296.2826
2917,161010.5197
2918,124622.2048
2919,210021.7982
